index	form	lemma	signature	pos	framename	frameID	origin
9202	magazine	magazine	magazine.n	n	Text	298	FN
9203	magazine	magazine	magazine.n	n	Text	298	training
9204	magic	magic	magic.a	a	Ineffability	1930	FN
9205	magic	magic	magic.n	n	Ineffability	1930	FN
9206	magic	magic	magic.n	n	Ineffability	1930	training
9207	magical	magical	magical.a	a	Ineffability	1930	FN
9208	magicalness	magicalness	magicalness.n	n	Ineffability	1930	FN
9209	magistrate	magistrate	magistrate.n	n	People_by_vocation	1071	FN
9210	magnification	magnification	magnification.n	n	Cause_expansion	77	FN
9211	magnificent	magnificent	magnificent.a	a	Desirability	354	FN
9212	magnificent	magnificent	magnificent.a	a	Desirability	354	training
9213	magnify	magnify	magnify.v	v	Cause_expansion	77	FN
9214	magnum	magnum	magnum.n	n	Containers	78	FN
9215	maharaja	maharaja	maharaja.n	n	Leadership	73	FN
9216	maid	maid	maid.n	n	People_by_vocation	1071	FN
9217	maiden name	maiden name	maiden name.n	n	Being_named	228	FN
9218	mail	mail	mail.n	n	Sent_items	1609	FN
9219	mail	mail	mail.n	n	Sent_items	1609	training
9220	mail	mail	mail.v	v	Contacting	286	FN
9221	mail	mail	mail.v	v	Sending	243	FN
9222	mailer	mailer	mailer.n	n	Containers	78	FN
9223	maim	maim	maim.v	v	Cause_harm	112	FN
9224	main	main	main.a	a	First_rank	402	FN
9225	main	main	main.a	a	First_rank	402	training
9226	main	main	main.a	a	Importance	407	FN
9227	main	main	main.a	a	Importance	407	training
9228	mainland	mainland	mainland.n	n	Locative_relation	199	FN
9229	mainland	mainland	mainland.n	n	Locative_relation	199	training
9230	maintain	maintain	maintain.v	v	Activity_ongoing	164	training
9231	maintain	maintain	maintain.v	v	Statement	43	FN
9232	maintain	maintain	maintain.v	v	Statement	43	training
9233	maintained	maintain	maintain.v	v	Activity_ongoing	164	training
9234	maintained	maintain	maintain.v	v	Statement	43	training
9235	maintaining	maintain	maintain.v	v	Activity_ongoing	164	training
9236	maintenance	maintenance	maintenance.n	n	Activity_ongoing	164	FN
9237	maintenance	maintenance	maintenance.n	n	Activity_ongoing	164	training
9238	maisonette	maisonette	maisonette.n	n	Buildings	173	FN
9239	major	major	major.a	a	Importance	407	FN
9240	major	major	major.a	a	Importance	407	training
9241	major general	major general	major general.a	a	Leadership	73	FN
9242	make	make	make (someone's) acquaintance.v	v	Make_acquaintance	1085	FN
9243	make	make	make.n	n	Type	128	FN
9244	make	make	make.v	v	Arriving	54	FN
9245	make	make	make.v	v	Building	259	FN
9246	make	make	make.v	v	Causation	5	FN
9247	make	make	make.v	v	Causation	5	training
9248	make	make	make.v	v	Cause_change	683	FN
9249	make	make	make.v	v	Cause_change	683	training
9250	make	make	make.v	v	Cooking_creation	268	FN
9251	make	make	make.v	v	Earnings_and_losses	1873	FN
9252	make	make	make.v	v	Intentionally_create	280	FN
9253	make	make	make.v	v	Intentionally_create	280	training
9254	make	make	make.v	v	Manufacturing	408	FN
9255	make	make	make.v	v	Manufacturing	408	training
9256	make	make	make.v	v	Self_motion	64	FN
9257	make	make sure	make sure.v	v	Verification	1230	training
9258	make a beeline	make a beeline	make a beeline.v	v	Self_motion	64	FN
9259	make history	make history	make history.v	v	Historic_event	1908	FN
9260	make it	make it	make it.v	v	Arriving	54	FN
9261	make sure	make sure	make sure.v	v	Verification	1230	FN
9262	make sure	make sure	make sure.v	v	Verification	1230	training
9263	make up	make up	make up.v	v	Reparation	400	FN
9264	make-up	make-up	make-up.n	n	Body_decoration	299	FN
9265	maker	maker	maker.n	n	Manufacturing	408	FN
9266	makers	maker	maker.n	n	Manufacturing	408	training
9267	makes	make	make.v	v	Causation	5	training
9268	makes	make	make.v	v	Manufacturing	408	training
9269	makes	make up	make up.v	v	Reparation	400	training
9270	making	make	make.v	v	Causation	5	training
9271	making	make	make.v	v	Cause_change	683	training
9272	making	make	make.v	v	Cooking_creation	268	training
9273	making	make	make.v	v	Earnings_and_losses	1873	training
9274	making	make	make.v	v	Intentionally_create	280	training
9275	making	make	make.v	v	Manufacturing	408	training
9276	malaria	malaria	malaria.n	n	Medical_conditions	239	FN
9277	malediction	malediction	malediction.n	n	Judgment_communication	219	FN
9278	maledictory	maledictory	maledictory.a	a	Judgment_communication	219	FN
9279	malefactor	malefactor	malefactor.n	n	People_by_morality	1102	FN
9280	mall	mall	mall.n	n	Buildings	173	FN
9281	mall	mall	mall.n	n	Buildings	173	training
9282	malls	mall	mall.n	n	Buildings	173	training
9283	malnourishment	malnourishment	malnourishment.n	n	Medical_conditions	239	FN
9284	malnourishment	malnourishment	malnourishment.n	n	Medical_conditions	239	training
9285	malnutrition	malnutrition	malnutrition.n	n	Medical_conditions	239	FN
9286	malnutrition	malnutrition	malnutrition.n	n	Medical_conditions	239	training
9287	malodorous	malodorous	malodorous.a	a	Chemical-sense_description	271	FN
9288	maltreat	maltreat	maltreat.v	v	Abusing	482	FN
9289	maltreatment	maltreatment	maltreatment.n	n	Abusing	482	FN
9290	man	man	man.n	n	People	304	FN
9291	man	man	man.n	n	People	304	training
9292	manacle	manacle	manacle.v	v	Attaching	197	FN
9293	manacled	manacled	manacled.a	a	Being_attached	307	FN
9294	manage	manage	manage.v	v	Operating_a_system	1495	FN
9295	manage	manage	manage.v	v	Success_or_failure	1388	FN
9296	manage	manage	manage.v	v	Successful_action	1389	FN
9297	managed	manage	manage.v	v	Operating_a_system	1495	training
9298	managed	manage	manage.v	v	Success_or_failure	1388	training
9299	manager	manager	manager.n	n	People_by_vocation	1071	FN
9300	manager	manager	manager.n	n	People_by_vocation	1071	training
9301	mandate	mandate	mandate.n	n	Grant_permission	506	FN
9302	mandate	mandate	mandate.n	n	Grant_permission	506	training
9303	mandatory	mandatory	mandatory.a	a	Being_obligatory	1164	FN
9304	mane	mane	mane.n	n	Observable_body_parts	119	FN
9305	mane	mane	mane.n	n	Observable_body_parts	119	training
9306	manicure	manicure	manicure.n	n	Grooming	159	FN
9307	manicure	manicure	manicure.v	v	Grooming	159	FN
9308	manifest	manifest	manifest.a	a	Obviousness	1360	FN
9309	manifold	manifold	manifold.a	a	Diversity	1893	FN
9310	manipulate	manipulate	manipulate.v	v	Manipulate_into_doing	92	FN
9311	manner	manner	manner.n	n	Conduct	491	FN
9312	manner	manner	manner.n	n	Conduct	491	training
9313	manor	manor	manor.n	n	Buildings	173	FN
9314	manse	manse	manse.n	n	Buildings	173	FN
9315	mansion	mansion	mansion.n	n	Buildings	173	FN
9316	mansion	mansion	mansion.n	n	Buildings	173	training
9317	mansions	mansion	mansion.n	n	Buildings	173	training
9318	manslaughter	manslaughter	manslaughter.n	n	Offenses	432	FN
9319	mantel	mantel	mantel.n	n	Architectural_part	971	FN
9320	mantle	mantle	mantle.n	n	Accoutrements	158	FN
9321	manual	manual	manual.n	n	Text	298	FN
9322	manual	manual	manual.n	n	Text	298	training
9323	manuals	manual	manual.n	n	Text	298	training
9324	manufacture	manufacture	manufacture.n	n	Manufacturing	408	FN
9325	manufacture	manufacture	manufacture.n	n	Manufacturing	408	training
9326	manufacture	manufacture	manufacture.v	v	Manufacturing	408	FN
9327	manufacture	manufacture	manufacture.v	v	Manufacturing	408	training
9328	manufactured	manufacture	manufacture.v	v	Manufacturing	408	training
9329	manufacturer	manufacturer	manufacturer.n	n	Manufacturing	408	FN
9330	manufacturer	manufacturer	manufacturer.n	n	Manufacturing	408	training
9331	manufacturers	manufacturer	manufacturer.n	n	Manufacturing	408	training
9332	manufactures	manufacture	manufacture.v	v	Manufacturing	408	training
9333	manufacturing	manufacture	manufacture.v	v	Manufacturing	408	training
9334	manufacturing	manufacturing	manufacturing.n	n	Manufacturing	408	FN
9335	manufacturing	manufacturing	manufacturing.n	n	Manufacturing	408	training
9336	manuscript	manuscript	manuscript.n	n	Text	298	FN
9337	manuscripts	manuscript	manuscript.n	n	Text	298	training
9338	many	many	many.a	a	Quantity	189	FN
9339	many	many	many.a	a	Quantity	189	training
9340	many	many	many.n	n	Quantity	189	FN
9341	many	many	many.n	n	Quantity	189	training
9342	mar	mar	mar.v	v	Damaging	415	FN
9343	march	March	March.n	n	Calendric_unit	229	training
9344	march	march	march.n	n	Self_motion	64	FN
9345	march	march	march.v	v	Self_motion	64	FN
9346	marijuana	marijuana	marijuana.n	n	Intoxicants	390	FN
9347	marijuana	marijuana	marijuana.n	n	Intoxicants	390	training
9348	marinate	marinate	marinate.v	v	Soaking	333	FN
9349	marital	marital	marital.a	a	Personal_relationship	102	FN
9350	mark	mark	mark.v	v	Sign	428	FN
9351	mark	mark	mark.v	v	Sign	428	training
9352	marking	mark	mark.v	v	Sign	428	training
9353	maroon	maroon	maroon.a	a	Color	423	FN
9354	marriage	marriage	marriage.n	n	Forming_relationships	723	FN
9355	marriage	marriage	marriage.n	n	Forming_relationships	723	training
9356	marriage	marriage	marriage.n	n	Personal_relationship	102	FN
9357	marriage	marriage	marriage.n	n	Personal_relationship	102	training
9358	marriage	marriage	marriage_(into).n	n	Forming_relationships	723	FN
9359	married	married	married.a	a	Personal_relationship	102	FN
9360	married	married	married.a	a	Personal_relationship	102	training
9361	married	marry	marry.v	v	Forming_relationships	723	training
9362	married_name	married_name	married_name.n	n	Being_named	228	FN
9363	marry	marry	marry.v	v	Forming_relationships	723	FN
9364	marry	marry	marry_(into).v	v	Forming_relationships	723	FN
9365	marsh	marsh	marsh.n	n	Biological_area	193	FN
9366	marshland	marshland	marshland.n	n	Biological_area	193	FN
9367	marvellous	marvellous	marvellous.a	a	Desirability	354	FN
9368	marvellous	marvellous	marvellous.a	a	Usefulness	726	FN
9369	mascara	mascara	mascara.n	n	Body_decoration	299	FN
9370	mash	mash	mash.v	v	Reshaping	344	FN
9371	mask	mask	mask.n	n	Accoutrements	158	FN
9372	mask	mask	mask.v	v	Eclipse	652	FN
9373	mask	mask	mask.v	v	Hiding_objects	1673	FN
9374	masked	masked	masked.a	a	Eclipse	652	FN
9375	masked	masked	masked.a	a	Wearing	160	FN
9376	masks	mask	mask.n	n	Accoutrements	158	training
9377	masquerade	masquerade	masquerade.v	v	Posing_as	1670	FN
9378	mass	mass	mass.n	n	Quantity	189	FN
9379	mass	mass	mass.n	n	Rite	301	FN
9380	massacre	massacre	massacre.n	n	Killing	590	FN
9381	massacre	massacre	massacre.n	n	Killing	590	training
9382	massacre	massacre	massacre.v	v	Killing	590	FN
9383	massage	massage	massage.v	v	Cause_bodily_experience	2320	FN
9384	massage	massage	massage.v	v	Manipulation	17	FN
9385	massif	massif	massif.n	n	Natural_features	191	FN
9386	massive	massive	massive.a	a	Dimension	108	training
9387	master	master	master.a	a	Expertise	136	FN
9388	master	master	master.n	n	Expertise	136	FN
9389	master	master	master.n	n	Subordinates_and_superiors	530	FN
9390	master	master	master.n	n	Subordinates_and_superiors	530	training
9391	master	master	master.v	v	Education_teaching	111	FN
9392	master bedroom	master bedroom	master bedroom.n	n	Building_subparts	188	FN
9393	mastered	master	master.v	v	Education_teaching	111	training
9394	mastery	mastery	mastery.n	n	Expertise	136	FN
9395	masticate	masticate	masticate.v	v	Grinding	351	FN
9396	mastication	mastication	mastication.n	n	Grinding	351	FN
9397	match	match	match.n	n	Evaluative_comparison	353	FN
9398	match	match	match.v	v	Compatibility	360	FN
9399	match	match	match.v	v	Evaluative_comparison	353	FN
9400	match	match	match.v	v	Evaluative_comparison	353	training
9401	matched	match	match.v	v	Evaluative_comparison	353	training
9402	matches	match	match.v	v	Evaluative_comparison	353	training
9403	matchless	matchless	matchless.a	a	Beyond_compare	356	FN
9404	mate	mate	mate.n	n	Personal_relationship	102	FN
9405	material	material	material.n	n	Ingredients	1348	FN
9406	material	material	material.n	n	Ingredients	1348	training
9407	material	material	material.n	n	Substance	1321	FN
9408	material	material	material.n	n	Substance	1321	training
9409	material	material	material.n	n	Text	298	FN
9410	materialize	materialize	materialize.v	v	Coming_to_be	316	FN
9411	materialized	materialize	materialize.v	v	Coming_to_be	316	training
9412	materials	material	material.n	n	Ingredients	1348	training
9413	materials	material	material.n	n	Substance	1321	training
9414	materials	material	material.n	n	Text	298	training
9415	maternal	maternal	maternal.a	a	Kinship	104	FN
9416	mathematics	mathematics	mathematics.n	n	Fields	1345	FN
9417	matricide	matricide	matricide.n	n	Killing	590	FN
9418	maturation	maturation	maturation.n	n	Progress	1340	FN
9419	mature	mature	mature.a	a	Stage_of_progress	1341	FN
9420	mature	mature	mature.v	v	Aging	1919	FN
9421	mature	mature	mature.v	v	Bond_maturation	2371	FN
9422	mature	mature	mature.v	v	Cause_to_make_progress	1349	FN
9423	mature	mature	mature.v	v	Progress	1340	FN
9424	maturity	maturity	maturity.n	n	Age	972	FN
9425	maturity	maturity	maturity.n	n	Bond_maturation	2371	FN
9426	maturity	maturity	maturity.n	n	Conduct	491	FN
9427	maul	maul	maul.v	v	Cause_harm	112	FN
9428	mauve	mauve	mauve.a	a	Color	423	FN
9429	maven	maven	maven.n	n	Expertise	136	FN
9430	maw	maw	maw.n	n	Observable_body_parts	119	FN
9431	maximum	maximum	maximum.a	a	Extreme_value	1596	FN
9432	maximum	maximum	maximum.n	n	Extreme_value	1596	FN
9433	may	May	May.n	n	Calendric_unit	229	training
9434	may	may	may.v	v	Likelihood	114	FN
9435	may	may	may.v	v	Likelihood	114	training
9436	mayonnaise	mayonnaise	mayonnaise.n	n	Food	277	FN
9437	mayonnaise	mayonnaise	mayonnaise.n	n	Food	277	training
9438	mayor	mayor	mayor.n	n	Leadership	73	FN
9439	mayor	mayor	mayor.n	n	Leadership	73	training
9440	mead	mead	mead.n	n	Biological_area	193	FN
9441	meadowland	meadowland	meadowland.n	n	Biological_area	193	FN
9442	mean	mean	mean.a	a	Social_interaction_evaluation	372	FN
9443	mean	mean	mean.a	a	Stinginess	724	FN
9444	mean	mean	mean.v	v	Causation	5	FN
9445	mean	mean	mean.v	v	Causation	5	training
9446	mean	mean	mean.v	v	Evidence	25	FN
9447	mean	mean	mean.v	v	Linguistic_meaning	406	FN
9448	mean	mean	mean.v	v	Purpose	513	FN
9449	mean	mean	mean.v	v	Purpose	513	training
9450	meander	meander	meander.v	v	Motion	7	FN
9451	meander	meander	meander.v	v	Path_shape	61	FN
9452	meander	meander	meander.v	v	Self_motion	64	FN
9453	meaning	meaning	meaning.n	n	Linguistic_meaning	406	FN
9454	means	mean	mean.v	v	Causation	5	training
9455	means	mean	mean.v	v	Evidence	25	training
9456	means	mean	mean.v	v	Linguistic_meaning	406	training
9457	means	means	means.n	n	Means	1790	FN
9458	means	means	means.n	n	Means	1790	training
9459	meant	mean	mean.v	v	Evidence	25	training
9460	meant	mean	mean.v	v	Linguistic_meaning	406	training
9461	measles	measles	measles.n	n	Medical_conditions	239	FN
9462	measure	measure	measure.n	n	Quantity	189	FN
9463	measure	measure	measure.n	n	Quantity	189	training
9464	measure	measure	measure.v	v	Dimension	108	FN
9465	measure up	measure up	measure up.v	v	Evaluative_comparison	353	FN
9466	measured	measure	measure.v	v	Dimension	108	training
9467	measures	measures	measures.n	n	Intentionally_act	198	FN
9468	measures	measures	measures.n	n	Intentionally_act	198	training
9469	meat	meat	meat.n	n	Food	277	FN
9470	mechanic	mechanic	mechanic.n	n	People_by_vocation	1071	FN
9471	mechanical	mechanical	mechanical.a	a	Gizmo	106	FN
9472	mechanical	mechanical	mechanical.a	a	Gizmo	106	training
9473	mechanism	mechanism	mechanism.n	n	Means	1790	FN
9474	mechanisms	mechanism	mechanism.n	n	Means	1790	training
9475	medal	medal	medal.n	n	Accoutrements	158	FN
9476	medallion	medallion	medallion.n	n	Accoutrements	158	FN
9477	medicine	medicine	medicine.n	n	Medical_specialties	256	FN
9478	medicine	medicine	medicine.n	n	Medical_specialties	256	training
9479	mediocre	mediocre	mediocre.a	a	Desirability	354	FN
9480	mediocre	mediocre	mediocre.a	a	Desirability	354	training
9481	mediocre	mediocre	mediocre.a	a	Expertise	136	FN
9482	meditate	meditate	meditate.v	v	Cogitation	22	FN
9483	meditation	meditation	meditation.n	n	Cogitation	22	FN
9484	meditation	meditation	meditation.n	n	Text	298	FN
9485	medium	medium	medium.a	a	Position_on_a_scale	95	FN
9486	medium	medium	medium.a	a	Position_on_a_scale	95	training
9487	medium-build	medium-build	medium-build.a	a	Body_description_holistic	157	FN
9488	medley	medley	medley.n	n	Diversity	1893	FN
9489	meet	meet	meet.v	v	Assemble	2237	FN
9490	meet	meet	meet.v	v	Come_together	730	FN
9491	meet	meet	meet.v	v	Come_together	730	training
9492	meet	meet	meet.v	v	Locative_relation	199	FN
9493	meet	meet	meet.v	v	Make_acquaintance	1085	FN
9494	meet	meet	meet.v	v	Make_acquaintance	1085	training
9495	meet	meet	meet.v	v	Meet_specifications	2235	FN
9496	meet	meet	meet.v	v	Meet_with_response	2232	FN
9497	meet	meet	meet.v	v	Response	1302	FN
9498	meet with	meet with	meet with.v	v	Meet_with	2238	FN
9499	meet with	meet with	meet with.v	v	Meet_with	2238	training
9500	meeting	meeting	meeting.n	n	Discussion	34	FN
9501	meeting	meeting	meeting.n	n	Discussion	34	training
9502	meeting	meeting	meeting.n	n	Social_event	125	FN
9503	meeting	meeting	meeting.n	n	Social_event	125	training
9504	meetings	meeting	meeting.n	n	Discussion	34	training
9505	meetings	meeting	meeting.n	n	Social_event	125	training
9506	megalopolis	megalopolis	megalopolis.n	n	Political_locales	195	FN
9507	megalopolis	megalopolis	megalopolis.n	n	Political_locales	195	training
9508	meld	meld	meld.v	v	Amalgamation	790	FN
9509	meld	meld	meld.v	v	Cause_to_amalgamate	13	FN
9510	melded	meld	meld.v	v	Cause_to_amalgamate	13	training
9511	melee	melee	melee.n	n	Fighting_activity	563	FN
9512	melt	melt	melt.v	v	Cause_change_of_phase	335	FN
9513	melt	melt	melt.v	v	Change_of_phase	336	FN
9514	melted	melt	melt.v	v	Change_of_phase	336	training
9515	melted	melted	melted.a	a	Altered_phase	385	FN
9516	member	member	member.n	n	Membership	1026	FN
9517	member	member	member.n	n	Membership	1026	training
9518	member	member	member.n	n	Observable_body_parts	119	FN
9519	members	member	member.n	n	Membership	1026	training
9520	membership	membership	membership.n	n	Membership	1026	FN
9521	membership	membership	membership.n	n	Membership	1026	training
9522	membership	membership	membership_(status).n	n	Membership	1026	FN
9523	membership	membership	membership_(status).n	n	Membership	1026	training
9524	memoir	memoir	memoir.n	n	Text	298	FN
9525	memorise	memorise	memorise.v	v	Memorization	1132	FN
9526	memorization	memorization	memorization.n	n	Memorization	1132	FN
9527	memorize	memorise	memorise.v	v	Memorization	1132	training
9528	memory	memory	memory.n	n	Memory	135	FN
9529	memory	memory	memory.n	n	Memory	135	training
9530	memory	memory	memory.n	n	Remembering_experience	1222	FN
9531	men	man	man.n	n	People	304	training
9532	meningitis	meningitis	meningitis.n	n	Medical_conditions	239	FN
9533	menorrhagia	menorrhagia	menorrhagia.n	n	Medical_conditions	239	FN
9534	mention	mention	mention.n	n	Statement	43	FN
9535	mention	mention	mention.n	n	Statement	43	training
9536	mention	mention	mention.v	v	Mention	2080	FN
9537	mention	mention	mention.v	v	Statement	43	FN
9538	mention	mention	mention.v	v	Statement	43	training
9539	mentioned	mention	mention.v	v	Statement	43	training
9540	mentions	mention	mention.v	v	Statement	43	training
9541	mere	mere	mere.a	a	Ranked_expectation	1533	FN
9542	merge	merge	merge.v	v	Amalgamation	790	FN
9543	merge	merge	merge.v	v	Cause_to_amalgamate	13	FN
